x,y,unique_id,tuile,annee_plan,source,cultivar_n,age_plan
558420.418153388,6309345.640261997,dep82_sp_43,T31TCJ,2018,dep82_sp,Senna,-1
558430.418153388,6309345.640261997,dep82_sp_43,T31TCJ,2018,dep82_sp,Senna,-1
558440.418153388,6309345.640261997,dep82_sp_43,T31TCJ,2018,dep82_sp,Senna,-1
558450.418153388,6309345.640261997,dep82_sp_42,T31TCJ,2018,dep82_sp,Diva,-1
558460.418153388,6309345.640261997,dep82_sp_42,T31TCJ,2018,dep82_sp,Diva,-1
558470.418153388,6309345.640261997,dep82_sp_42,T31TCJ,2018,dep82_sp,Diva,-1
558480.418153388,6309345.640261997,dep82_sp_42,T31TCJ,2018,dep82_sp,Diva,-1
558490.418153388,6309345.640261997,dep82_sp_42,T31TCJ,2018,dep82_sp,Diva,-1
557710.418153388,6309335.640261997,dep82_sp_76,T31TCJ,2021,dep82_sp,Moncalvo,-4
557720.418153388,6309335.640261997,dep82_sp_76,T31TCJ,2021,dep82_sp,Moncalvo,-4
557730.418153388,6309335.640261997,dep82_sp_76,T31TCJ,2021,dep82_sp,Moncalvo,-4
557740.418153388,6309335.640261997,dep82_sp_76,T31TCJ,2021,dep82_sp,Moncalvo,-4
557750.418153388,6309335.640261997,dep82_sp_76,T31TCJ,2021,dep82_sp,Moncalvo,-4
557760.418153388,6309335.640261997,dep82_sp_76,T31TCJ,2021,dep82_sp,Moncalvo,-4
557770.418153388,6309335.640261997,dep82_sp_76,T31TCJ,2021,dep82_sp,Moncalvo,-4
557780.418153388,6309335.640261997,dep82_sp_76,T31TCJ,2021,dep82_sp,Moncalvo,-4
557790.418153388,6309335.640261997,dep82_sp_76,T31TCJ,2021,dep82_sp,Moncalvo,-4
557800.418153388,6309335.640261997,dep82_sp_76,T31TCJ,2021,dep82_sp,Moncalvo,-4
558370.418153388,6309335.640261997,dep82_sp_44,T31TCJ,2018,dep82_sp,Tucano,-1
558380.418153388,6309335.640261997,dep82_sp_44,T31TCJ,2018,dep82_sp,Tucano,-1
558390.418153388,6309335.640261997,dep82_sp_44,T31TCJ,2018,dep82_sp,Tucano,-1
558400.418153388,6309335.640261997,dep82_sp_43,T31TCJ,2018,dep82_sp,Senna,-1
558410.418153388,6309335.640261997,dep82_sp_43,T31TCJ,2018,dep82_sp,Senna,-1
558420.418153388,6309335.640261997,dep82_sp_43,T31TCJ,2018,dep82_sp,Senna,-1
558430.418153388,6309335.640261997,dep82_sp_43,T31TCJ,2018,dep82_sp,Senna,-1
558440.418153388,6309335.640261997,dep82_sp_42,T31TCJ,2018,dep82_sp,Diva,-1
558450.418153388,6309335.640261997,dep82_sp_42,T31TCJ,2018,dep82_sp,Diva,-1
558460.418153388,6309335.640261997,dep82_sp_42,T31TCJ,2018,dep82_sp,Diva,-1
558470.418153388,6309335.640261997,dep82_sp_42,T31TCJ,2018,dep82_sp,Diva,-1
558480.418153388,6309335.640261997,dep82_sp_42,T31TCJ,2018,dep82_sp,Diva,-1
557800.418153388,6309325.640261997,dep82_sp_76,T31TCJ,2021,dep82_sp,Moncalvo,-4
558360.418153388,6309325.640261997,dep82_sp_44,T31TCJ,2018,dep82_sp,Tucano,-1
558370.418153388,6309325.640261997,dep82_sp_44,T31TCJ,2018,dep82_sp,Tucano,-1
558380.418153388,6309325.640261997,dep82_sp_44,T31TCJ,2018,dep82_sp,Tucano,-1
558390.418153388,6309325.640261997,dep82_sp_44,T31TCJ,2018,dep82_sp,Tucano,-1
558400.418153388,6309325.640261997,dep82_sp_43,T31TCJ,2018,dep82_sp,Senna,-1
558410.418153388,6309325.640261997,dep82_sp_43,T31TCJ,2018,dep82_sp,Senna,-1
558420.418153388,6309325.640261997,dep82_sp_43,T31TCJ,2018,dep82_sp,Senna,-1
558430.418153388,6309325.640261997,dep82_sp_43,T31TCJ,2018,dep82_sp,Senna,-1
558440.418153388,6309325.640261997,dep82_sp_42,T31TCJ,2018,dep82_sp,Diva,-1
558450.418153388,6309325.640261997,dep82_sp_42,T31TCJ,2018,dep82_sp,Diva,-1
558460.418153388,6309325.640261997,dep82_sp_42,T31TCJ,2018,dep82_sp,Diva,-1
558470.418153388,6309325.640261997,dep82_sp_42,T31TCJ,2018,dep82_sp,Diva,-1
558480.418153388,6309325.640261997,dep82_sp_42,T31TCJ,2018,dep82_sp,Diva,-1
558350.418153388,6309315.640261997,dep82_sp_44,T31TCJ,2018,dep82_sp,Tucano,-1
558360.418153388,6309315.640261997,dep82_sp_44,T31TCJ,2018,dep82_sp,Tucano,-1
558370.418153388,6309315.640261997,dep82_sp_44,T31TCJ,2018,dep82_sp,Tucano,-1
558380.418153388,6309315.640261997,dep82_sp_44,T31TCJ,2018,dep82_sp,Tucano,-1
558390.418153388,6309315.640261997,dep82_sp_43,T31TCJ,2018,dep82_sp,Senna,-1
558400.418153388,6309315.640261997,dep82_sp_43,T31TCJ,2018,dep82_sp,Senna,-1
558410.418153388,6309315.640261997,dep82_sp_43,T31TCJ,2018,dep82_sp,Senna,-1
558420.418153388,6309315.640261997,dep82_sp_43,T31TCJ,2018,dep82_sp,Senna,-1
558430.418153388,6309315.640261997,dep82_sp_42,T31TCJ,2018,dep82_sp,Diva,-1
558440.418153388,6309315.640261997,dep82_sp_42,T31TCJ,2018,dep82_sp,Diva,-1
558450.418153388,6309315.640261997,dep82_sp_42,T31TCJ,2018,dep82_sp,Diva,-1
558460.418153388,6309315.640261997,dep82_sp_42,T31TCJ,2018,dep82_sp,Diva,-1
558470.418153388,6309315.640261997,dep82_sp_42,T31TCJ,2018,dep82_sp,Diva,-1
558350.418153388,6309305.640261997,dep82_sp_44,T31TCJ,2018,dep82_sp,Tucano,-1
558360.418153388,6309305.640261997,dep82_sp_44,T31TCJ,2018,dep82_sp,Tucano,-1
558370.418153388,6309305.640261997,dep82_sp_44,T31TCJ,2018,dep82_sp,Tucano,-1
558380.418153388,6309305.640261997,dep82_sp_44,T31TCJ,2018,dep82_sp,Tucano,-1
558390.418153388,6309305.640261997,dep82_sp_43,T31TCJ,2018,dep82_sp,Senna,-1
558400.418153388,6309305.640261997,dep82_sp_43,T31TCJ,2018,dep82_sp,Senna,-1
558410.418153388,6309305.640261997,dep82_sp_43,T31TCJ,2018,dep82_sp,Senna,-1
558420.418153388,6309305.640261997,dep82_sp_43,T31TCJ,2018,dep82_sp,Senna,-1
558430.418153388,6309305.640261997,dep82_sp_42,T31TCJ,2018,dep82_sp,Diva,-1
558440.418153388,6309305.640261997,dep82_sp_42,T31TCJ,2018,dep82_sp,Diva,-1
558450.418153388,6309305.640261997,dep82_sp_42,T31TCJ,2018,dep82_sp,Diva,-1
558460.418153388,6309305.640261997,dep82_sp_42,T31TCJ,2018,dep82_sp,Diva,-1
558340.418153388,6309295.640261997,dep82_sp_44,T31TCJ,2018,dep82_sp,Tucano,-1
558350.418153388,6309295.640261997,dep82_sp_44,T31TCJ,2018,dep82_sp,Tucano,-1
558360.418153388,6309295.640261997,dep82_sp_44,T31TCJ,2018,dep82_sp,Tucano,-1
558370.418153388,6309295.640261997,dep82_sp_44,T31TCJ,2018,dep82_sp,Tucano,-1
558380.418153388,6309295.640261997,dep82_sp_43,T31TCJ,2018,dep82_sp,Senna,-1
558390.418153388,6309295.640261997,dep82_sp_43,T31TCJ,2018,dep82_sp,Senna,-1
558400.418153388,6309295.640261997,dep82_sp_43,T31TCJ,2018,dep82_sp,Senna,-1
558410.418153388,6309295.640261997,dep82_sp_43,T31TCJ,2018,dep82_sp,Senna,-1
558420.418153388,6309295.640261997,dep82_sp_42,T31TCJ,2018,dep82_sp,Diva,-1
558430.418153388,6309295.640261997,dep82_sp_42,T31TCJ,2018,dep82_sp,Diva,-1
558440.418153388,6309295.640261997,dep82_sp_42,T31TCJ,2018,dep82_sp,Diva,-1
558450.418153388,6309295.640261997,dep82_sp_42,T31TCJ,2018,dep82_sp,Diva,-1
558460.418153388,6309295.640261997,dep82_sp_42,T31TCJ,2018,dep82_sp,Diva,-1
558340.418153388,6309285.640261997,dep82_sp_44,T31TCJ,2018,dep82_sp,Tucano,-1
558350.418153388,6309285.640261997,dep82_sp_44,T31TCJ,2018,dep82_sp,Tucano,-1
558360.418153388,6309285.640261997,dep82_sp_44,T31TCJ,2018,dep82_sp,Tucano,-1
558370.418153388,6309285.640261997,dep82_sp_43,T31TCJ,2018,dep82_sp,Senna,-1
558380.418153388,6309285.640261997,dep82_sp_43,T31TCJ,2018,dep82_sp,Senna,-1
558390.418153388,6309285.640261997,dep82_sp_43,T31TCJ,2018,dep82_sp,Senna,-1
558400.418153388,6309285.640261997,dep82_sp_43,T31TCJ,2018,dep82_sp,Senna,-1
558410.418153388,6309285.640261997,dep82_sp_42,T31TCJ,2018,dep82_sp,Diva,-1
558420.418153388,6309285.640261997,dep82_sp_42,T31TCJ,2018,dep82_sp,Diva,-1
558430.418153388,6309285.640261997,dep82_sp_42,T31TCJ,2018,dep82_sp,Diva,-1
558440.418153388,6309285.640261997,dep82_sp_42,T31TCJ,2018,dep82_sp,Diva,-1
558450.418153388,6309285.640261997,dep82_sp_42,T31TCJ,2018,dep82_sp,Diva,-1
558340.418153388,6309275.640261997,dep82_sp_45,T31TCJ,2018,dep82_sp,Hoogvorst,-1
558350.418153388,6309275.640261997,dep82_sp_44,T31TCJ,2018,dep82_sp,Tucano,-1
558360.418153388,6309275.640261997,dep82_sp_44,T31TCJ,2018,dep82_sp,Tucano,-1
558370.418153388,6309275.640261997,dep82_sp_43,T31TCJ,2018,dep82_sp,Senna,-1
558380.418153388,6309275.640261997,dep82_sp_43,T31TCJ,2018,dep82_sp,Senna,-1
558390.418153388,6309275.640261997,dep82_sp_43,T31TCJ,2018,dep82_sp,Senna,-1
558400.418153388,6309275.640261997,dep82_sp_43,T31TCJ,2018,dep82_sp,Senna,-1
558410.418153388,6309275.640261997,dep82_sp_42,T31TCJ,2018,dep82_sp,Diva,-1
558420.418153388,6309275.640261997,dep82_sp_42,T31TCJ,2018,dep82_sp,Diva,-1
558430.418153388,6309275.640261997,dep82_sp_42,T31TCJ,2018,dep82_sp,Diva,-1
558440.418153388,6309275.640261997,dep82_sp_42,T31TCJ,2018,dep82_sp,Diva,-1
558450.418153388,6309275.640261997,dep82_sp_42,T31TCJ,2018,dep82_sp,Diva,-1
558340.418153388,6309265.640261997,dep82_sp_45,T31TCJ,2018,dep82_sp,Hoogvorst,-1
558350.418153388,6309265.640261997,dep82_sp_45,T31TCJ,2018,dep82_sp,Hoogvorst,-1
558360.418153388,6309265.640261997,dep82_sp_45,T31TCJ,2018,dep82_sp,Hoogvorst,-1
558370.418153388,6309265.640261997,dep82_sp_43,T31TCJ,2018,dep82_sp,Senna,-1
558380.418153388,6309265.640261997,dep82_sp_43,T31TCJ,2018,dep82_sp,Senna,-1
558390.418153388,6309265.640261997,dep82_sp_43,T31TCJ,2018,dep82_sp,Senna,-1
558400.418153388,6309265.640261997,dep82_sp_42,T31TCJ,2018,dep82_sp,Diva,-1
558410.418153388,6309265.640261997,dep82_sp_42,T31TCJ,2018,dep82_sp,Diva,-1
558420.418153388,6309265.640261997,dep82_sp_42,T31TCJ,2018,dep82_sp,Diva,-1
558430.418153388,6309265.640261997,dep82_sp_42,T31TCJ,2018,dep82_sp,Diva,-1
558440.418153388,6309265.640261997,dep82_sp_42,T31TCJ,2018,dep82_sp,Diva,-1
558390.418153388,6309255.640261997,dep82_sp_43,T31TCJ,2018,dep82_sp,Senna,-1
558400.418153388,6309255.640261997,dep82_sp_42,T31TCJ,2018,dep82_sp,Diva,-1
558410.418153388,6309255.640261997,dep82_sp_42,T31TCJ,2018,dep82_sp,Diva,-1
558420.418153388,6309255.640261997,dep82_sp_42,T31TCJ,2018,dep82_sp,Diva,-1
558430.418153388,6309255.640261997,dep82_sp_42,T31TCJ,2018,dep82_sp,Diva,-1
558440.418153388,6309255.640261997,dep82_sp_42,T31TCJ,2018,dep82_sp,Diva,-1
558400.418153388,6309245.640261997,dep82_sp_42,T31TCJ,2018,dep82_sp,Diva,-1
558410.418153388,6309245.640261997,dep82_sp_42,T31TCJ,2018,dep82_sp,Diva,-1
558420.418153388,6309245.640261997,dep82_sp_42,T31TCJ,2018,dep82_sp,Diva,-1
558430.418153388,6309245.640261997,dep82_sp_42,T31TCJ,2018,dep82_sp,Diva,-1
558410.418153388,6309235.640261997,dep82_sp_42,T31TCJ,2018,dep82_sp,Diva,-1
558420.418153388,6309235.640261997,dep82_sp_42,T31TCJ,2018,dep82_sp,Diva,-1
558230.418153388,6309175.640261997,dep82_sp_46,T31TCJ,2019,dep82_sp,Hoogvorst,-2
558240.418153388,6309175.640261997,dep82_sp_46,T31TCJ,2019,dep82_sp,Hoogvorst,-2
558230.418153388,6309165.640261997,dep82_sp_46,T31TCJ,2019,dep82_sp,Hoogvorst,-2
558240.418153388,6309165.640261997,dep82_sp_46,T31TCJ,2019,dep82_sp,Hoogvorst,-2
558250.418153388,6309165.640261997,dep82_sp_46,T31TCJ,2019,dep82_sp,Hoogvorst,-2
558240.418153388,6309155.640261997,dep82_sp_46,T31TCJ,2019,dep82_sp,Hoogvorst,-2
558250.418153388,6309155.640261997,dep82_sp_46,T31TCJ,2019,dep82_sp,Hoogvorst,-2
558240.418153388,6309145.640261997,dep82_sp_46,T31TCJ,2019,dep82_sp,Hoogvorst,-2
558250.418153388,6309145.640261997,dep82_sp_46,T31TCJ,2019,dep82_sp,Hoogvorst,-2
558250.418153388,6309135.640261997,dep82_sp_46,T31TCJ,2019,dep82_sp,Hoogvorst,-2
558260.418153388,6309135.640261997,dep82_sp_46,T31TCJ,2019,dep82_sp,Hoogvorst,-2
558260.418153388,6309125.640261997,dep82_sp_46,T31TCJ,2019,dep82_sp,Hoogvorst,-2
558260.418153388,6309115.640261997,dep82_sp_46,T31TCJ,2019,dep82_sp,Hoogvorst,-2
558270.418153388,6309115.640261997,dep82_sp_46,T31TCJ,2019,dep82_sp,Hoogvorst,-2
558270.418153388,6309105.640261997,dep82_sp_46,T31TCJ,2019,dep82_sp,Hoogvorst,-2
558270.418153388,6309095.640261997,dep82_sp_46,T31TCJ,2019,dep82_sp,Hoogvorst,-2
558280.418153388,6309095.640261997,dep82_sp_46,T31TCJ,2019,dep82_sp,Hoogvorst,-2
558280.418153388,6309085.640261997,dep82_sp_46,T31TCJ,2019,dep82_sp,Hoogvorst,-2
558290.418153388,6309085.640261997,dep82_sp_46,T31TCJ,2019,dep82_sp,Hoogvorst,-2
558280.418153388,6309075.640261997,dep82_sp_46,T31TCJ,2019,dep82_sp,Hoogvorst,-2
558290.418153388,6309075.640261997,dep82_sp_46,T31TCJ,2019,dep82_sp,Hoogvorst,-2
558290.418153388,6309065.640261997,dep82_sp_46,T31TCJ,2019,dep82_sp,Hoogvorst,-2
558300.418153388,6309065.640261997,dep82_sp_46,T31TCJ,2019,dep82_sp,Hoogvorst,-2
558810.418153388,6309065.640261997,dep82_sp_47,T31TCJ,2018,dep82_sp,Moncalvo,-1
558290.418153388,6309055.640261997,dep82_sp_46,T31TCJ,2019,dep82_sp,Hoogvorst,-2
558300.418153388,6309055.640261997,dep82_sp_46,T31TCJ,2019,dep82_sp,Hoogvorst,-2
558790.418153388,6309055.640261997,dep82_sp_47,T31TCJ,2018,dep82_sp,Moncalvo,-1
558800.418153388,6309055.640261997,dep82_sp_47,T31TCJ,2018,dep82_sp,Moncalvo,-1
558810.418153388,6309055.640261997,dep82_sp_47,T31TCJ,2018,dep82_sp,Moncalvo,-1
558820.418153388,6309055.640261997,dep82_sp_47,T31TCJ,2018,dep82_sp,Moncalvo,-1
558290.418153388,6309045.640261997,dep82_sp_46,T31TCJ,2019,dep82_sp,Hoogvorst,-2
558300.418153388,6309045.640261997,dep82_sp_46,T31TCJ,2019,dep82_sp,Hoogvorst,-2
558560.418153388,6309045.640261997,dep82_sp_49,T31TCJ,2018,dep82_sp,Raspalje,-1
558570.418153388,6309045.640261997,dep82_sp_49,T31TCJ,2018,dep82_sp,Raspalje,-1
558580.418153388,6309045.640261997,dep82_sp_49,T31TCJ,2018,dep82_sp,Raspalje,-1
558770.418153388,6309045.640261997,dep82_sp_47,T31TCJ,2018,dep82_sp,Moncalvo,-1
558780.418153388,6309045.640261997,dep82_sp_47,T31TCJ,2018,dep82_sp,Moncalvo,-1
558790.418153388,6309045.640261997,dep82_sp_47,T31TCJ,2018,dep82_sp,Moncalvo,-1
558800.418153388,6309045.640261997,dep82_sp_47,T31TCJ,2018,dep82_sp,Moncalvo,-1
558810.418153388,6309045.640261997,dep82_sp_47,T31TCJ,2018,dep82_sp,Moncalvo,-1
558820.418153388,6309045.640261997,dep82_sp_47,T31TCJ,2018,dep82_sp,Moncalvo,-1
558290.418153388,6309035.640261997,dep82_sp_46,T31TCJ,2019,dep82_sp,Hoogvorst,-2
558540.418153388,6309035.640261997,dep82_sp_49,T31TCJ,2018,dep82_sp,Raspalje,-1
558550.418153388,6309035.640261997,dep82_sp_49,T31TCJ,2018,dep82_sp,Raspalje,-1
558750.418153388,6309035.640261997,dep82_sp_47,T31TCJ,2018,dep82_sp,Moncalvo,-1
558760.418153388,6309035.640261997,dep82_sp_47,T31TCJ,2018,dep82_sp,Moncalvo,-1
558770.418153388,6309035.640261997,dep82_sp_47,T31TCJ,2018,dep82_sp,Moncalvo,-1
558780.418153388,6309035.640261997,dep82_sp_47,T31TCJ,2018,dep82_sp,Moncalvo,-1
558790.418153388,6309035.640261997,dep82_sp_47,T31TCJ,2018,dep82_sp,Moncalvo,-1
558800.418153388,6309035.640261997,dep82_sp_47,T31TCJ,2018,dep82_sp,Moncalvo,-1
558810.418153388,6309035.640261997,dep82_sp_47,T31TCJ,2018,dep82_sp,Moncalvo,-1
558820.418153388,6309035.640261997,dep82_sp_47,T31TCJ,2018,dep82_sp,Moncalvo,-1
558730.418153388,6309025.640261997,dep82_sp_47,T31TCJ,2018,dep82_sp,Moncalvo,-1
558740.418153388,6309025.640261997,dep82_sp_47,T31TCJ,2018,dep82_sp,Moncalvo,-1
558750.418153388,6309025.640261997,dep82_sp_47,T31TCJ,2018,dep82_sp,Moncalvo,-1
558760.418153388,6309025.640261997,dep82_sp_47,T31TCJ,2018,dep82_sp,Moncalvo,-1
558770.418153388,6309025.640261997,dep82_sp_47,T31TCJ,2018,dep82_sp,Moncalvo,-1
558780.418153388,6309025.640261997,dep82_sp_47,T31TCJ,2018,dep82_sp,Moncalvo,-1
558790.418153388,6309025.640261997,dep82_sp_47,T31TCJ,2018,dep82_sp,Moncalvo,-1
558800.418153388,6309025.640261997,dep82_sp_47,T31TCJ,2018,dep82_sp,Moncalvo,-1
558810.418153388,6309025.640261997,dep82_sp_47,T31TCJ,2018,dep82_sp,Moncalvo,-1
558820.418153388,6309025.640261997,dep82_sp_47,T31TCJ,2018,dep82_sp,Moncalvo,-1
558500.418153388,6309015.640261997,dep82_sp_52,T31TCJ,2019,dep82_sp,Raspalje,-2
558710.418153388,6309015.640261997,dep82_sp_47,T31TCJ,2018,dep82_sp,Moncalvo,-1
558720.418153388,6309015.640261997,dep82_sp_47,T31TCJ,2018,dep82_sp,Moncalvo,-1
558730.418153388,6309015.640261997,dep82_sp_47,T31TCJ,2018,dep82_sp,Moncalvo,-1
558740.418153388,6309015.640261997,dep82_sp_47,T31TCJ,2018,dep82_sp,Moncalvo,-1
558750.418153388,6309015.640261997,dep82_sp_47,T31TCJ,2018,dep82_sp,Moncalvo,-1
558760.418153388,6309015.640261997,dep82_sp_47,T31TCJ,2018,dep82_sp,Moncalvo,-1
558770.418153388,6309015.640261997,dep82_sp_47,T31TCJ,2018,dep82_sp,Moncalvo,-1
558780.418153388,6309015.640261997,dep82_sp_47,T31TCJ,2018,dep82_sp,Moncalvo,-1
558790.418153388,6309015.640261997,dep82_sp_47,T31TCJ,2018,dep82_sp,Moncalvo,-1
558800.418153388,6309015.640261997,dep82_sp_47,T31TCJ,2018,dep82_sp,Moncalvo,-1
558810.418153388,6309015.640261997,dep82_sp_47,T31TCJ,2018,dep82_sp,Moncalvo,-1
558820.418153388,6309015.640261997,dep82_sp_47,T31TCJ,2018,dep82_sp,Moncalvo,-1
558490.418153388,6309005.640261997,dep82_sp_52,T31TCJ,2019,dep82_sp,Raspalje,-2
558500.418153388,6309005.640261997,dep82_sp_52,T31TCJ,2019,dep82_sp,Raspalje,-2
558510.418153388,6309005.640261997,dep82_sp_52,T31TCJ,2019,dep82_sp,Raspalje,-2
558690.418153388,6309005.640261997,dep82_sp_48,T31TCJ,2018,dep82_sp,Raspalje,-1
558700.418153388,6309005.640261997,dep82_sp_48,T31TCJ,2018,dep82_sp,Raspalje,-1
558710.418153388,6309005.640261997,dep82_sp_48,T31TCJ,2018,dep82_sp,Raspalje,-1
558720.418153388,6309005.640261997,dep82_sp_47,T31TCJ,2018,dep82_sp,Moncalvo,-1
558730.418153388,6309005.640261997,dep82_sp_47,T31TCJ,2018,dep82_sp,Moncalvo,-1
558740.418153388,6309005.640261997,dep82_sp_47,T31TCJ,2018,dep82_sp,Moncalvo,-1
558750.418153388,6309005.640261997,dep82_sp_47,T31TCJ,2018,dep82_sp,Moncalvo,-1
558760.418153388,6309005.640261997,dep82_sp_47,T31TCJ,2018,dep82_sp,Moncalvo,-1
558770.418153388,6309005.640261997,dep82_sp_47,T31TCJ,2018,dep82_sp,Moncalvo,-1
558780.418153388,6309005.640261997,dep82_sp_47,T31TCJ,2018,dep82_sp,Moncalvo,-1
558790.418153388,6309005.640261997,dep82_sp_47,T31TCJ,2018,dep82_sp,Moncalvo,-1
558800.418153388,6309005.640261997,dep82_sp_47,T31TCJ,2018,dep82_sp,Moncalvo,-1
558810.418153388,6309005.640261997,dep82_sp_47,T31TCJ,2018,dep82_sp,Moncalvo,-1
558820.418153388,6309005.640261997,dep82_sp_47,T31TCJ,2018,dep82_sp,Moncalvo,-1
558470.418153388,6308995.640261997,dep82_sp_52,T31TCJ,2019,dep82_sp,Raspalje,-2
558480.418153388,6308995.640261997,dep82_sp_52,T31TCJ,2019,dep82_sp,Raspalje,-2
558490.418153388,6308995.640261997,dep82_sp_52,T31TCJ,2019,dep82_sp,Raspalje,-2
558500.418153388,6308995.640261997,dep82_sp_52,T31TCJ,2019,dep82_sp,Raspalje,-2
558510.418153388,6308995.640261997,dep82_sp_52,T31TCJ,2019,dep82_sp,Raspalje,-2
558580.418153388,6308995.640261997,dep82_sp_49,T31TCJ,2018,dep82_sp,Raspalje,-1
558690.418153388,6308995.640261997,dep82_sp_48,T31TCJ,2018,dep82_sp,Raspalje,-1
558700.418153388,6308995.640261997,dep82_sp_48,T31TCJ,2018,dep82_sp,Raspalje,-1
558710.418153388,6308995.640261997,dep82_sp_48,T31TCJ,2018,dep82_sp,Raspalje,-1
558720.418153388,6308995.640261997,dep82_sp_47,T31TCJ,2018,dep82_sp,Moncalvo,-1
558730.418153388,6308995.640261997,dep82_sp_47,T31TCJ,2018,dep82_sp,Moncalvo,-1
558740.418153388,6308995.640261997,dep82_sp_47,T31TCJ,2018,dep82_sp,Moncalvo,-1
558750.418153388,6308995.640261997,dep82_sp_47,T31TCJ,2018,dep82_sp,Moncalvo,-1
558760.418153388,6308995.640261997,dep82_sp_47,T31TCJ,2018,dep82_sp,Moncalvo,-1
558770.418153388,6308995.640261997,dep82_sp_47,T31TCJ,2018,dep82_sp,Moncalvo,-1
558780.418153388,6308995.640261997,dep82_sp_47,T31TCJ,2018,dep82_sp,Moncalvo,-1
558790.418153388,6308995.640261997,dep82_sp_47,T31TCJ,2018,dep82_sp,Moncalvo,-1
558800.418153388,6308995.640261997,dep82_sp_47,T31TCJ,2018,dep82_sp,Moncalvo,-1
558810.418153388,6308995.640261997,dep82_sp_47,T31TCJ,2018,dep82_sp,Moncalvo,-1
558820.418153388,6308995.640261997,dep82_sp_47,T31TCJ,2018,dep82_sp,Moncalvo,-1
558450.418153388,6308985.640261997,dep82_sp_52,T31TCJ,2019,dep82_sp,Raspalje,-2
558460.418153388,6308985.640261997,dep82_sp_52,T31TCJ,2019,dep82_sp,Raspalje,-2
558470.418153388,6308985.640261997,dep82_sp_52,T31TCJ,2019,dep82_sp,Raspalje,-2
558480.418153388,6308985.640261997,dep82_sp_52,T31TCJ,2019,dep82_sp,Raspalje,-2
558490.418153388,6308985.640261997,dep82_sp_52,T31TCJ,2019,dep82_sp,Raspalje,-2
558500.418153388,6308985.640261997,dep82_sp_52,T31TCJ,2019,dep82_sp,Raspalje,-2
558560.418153388,6308985.640261997,dep82_sp_49,T31TCJ,2018,dep82_sp,Raspalje,-1
558570.418153388,6308985.640261997,dep82_sp_49,T31TCJ,2018,dep82_sp,Raspalje,-1
558580.418153388,6308985.640261997,dep82_sp_49,T31TCJ,2018,dep82_sp,Raspalje,-1
558590.418153388,6308985.640261997,dep82_sp_49,T31TCJ,2018,dep82_sp,Raspalje,-1
558680.418153388,6308985.640261997,dep82_sp_48,T31TCJ,2018,dep82_sp,Raspalje,-1
558690.418153388,6308985.640261997,dep82_sp_48,T31TCJ,2018,dep82_sp,Raspalje,-1
558700.418153388,6308985.640261997,dep82_sp_48,T31TCJ,2018,dep82_sp,Raspalje,-1
558710.418153388,6308985.640261997,dep82_sp_48,T31TCJ,2018,dep82_sp,Raspalje,-1
558720.418153388,6308985.640261997,dep82_sp_48,T31TCJ,2018,dep82_sp,Raspalje,-1
558730.418153388,6308985.640261997,dep82_sp_47,T31TCJ,2018,dep82_sp,Moncalvo,-1
558740.418153388,6308985.640261997,dep82_sp_47,T31TCJ,2018,dep82_sp,Moncalvo,-1
558750.418153388,6308985.640261997,dep82_sp_47,T31TCJ,2018,dep82_sp,Moncalvo,-1
558760.418153388,6308985.640261997,dep82_sp_47,T31TCJ,2018,dep82_sp,Moncalvo,-1
558770.418153388,6308985.640261997,dep82_sp_47,T31TCJ,2018,dep82_sp,Moncalvo,-1
558780.418153388,6308985.640261997,dep82_sp_47,T31TCJ,2018,dep82_sp,Moncalvo,-1
558790.418153388,6308985.640261997,dep82_sp_47,T31TCJ,2018,dep82_sp,Moncalvo,-1
558800.418153388,6308985.640261997,dep82_sp_47,T31TCJ,2018,dep82_sp,Moncalvo,-1
558810.418153388,6308985.640261997,dep82_sp_47,T31TCJ,2018,dep82_sp,Moncalvo,-1
558820.418153388,6308985.640261997,dep82_sp_47,T31TCJ,2018,dep82_sp,Moncalvo,-1
558440.418153388,6308975.640261997,dep82_sp_54,T31TCJ,2018,dep82_sp,San Martino,-1
558450.418153388,6308975.640261997,dep82_sp_53,T31TCJ,2018,dep82_sp,Raspalje,-1
558460.418153388,6308975.640261997,dep82_sp_52,T31TCJ,2019,dep82_sp,Raspalje,-2
558470.418153388,6308975.640261997,dep82_sp_52,T31TCJ,2019,dep82_sp,Raspalje,-2
558480.418153388,6308975.640261997,dep82_sp_52,T31TCJ,2019,dep82_sp,Raspalje,-2
558490.418153388,6308975.640261997,dep82_sp_52,T31TCJ,2019,dep82_sp,Raspalje,-2
558500.418153388,6308975.640261997,dep82_sp_52,T31TCJ,2019,dep82_sp,Raspalje,-2
558570.418153388,6308975.640261997,dep82_sp_49,T31TCJ,2018,dep82_sp,Raspalje,-1
558580.418153388,6308975.640261997,dep82_sp_49,T31TCJ,2018,dep82_sp,Raspalje,-1
558590.418153388,6308975.640261997,dep82_sp_49,T31TCJ,2018,dep82_sp,Raspalje,-1
558680.418153388,6308975.640261997,dep82_sp_48,T31TCJ,2018,dep82_sp,Raspalje,-1
558700.418153388,6308975.640261997,dep82_sp_48,T31TCJ,2018,dep82_sp,Raspalje,-1
558710.418153388,6308975.640261997,dep82_sp_48,T31TCJ,2018,dep82_sp,Raspalje,-1
558720.418153388,6308975.640261997,dep82_sp_48,T31TCJ,2018,dep82_sp,Raspalje,-1
